location,latitude,longitude,area,bhk,bathrooms,parking,property_age,furnishing,property_type,price,city,source_id
Sector 84 Gurgaon,28.4035469,76.9677894,2700.0,4,4.0,,5,Semifurnished,Independent/Builder Floor,23500000.0,Gurgaon,O71396844
Sector 99A Gurgaon,28.4554059,76.9510278,445.53,2,2.0,,1,Semifurnished,Apartment,2990000.0,Gurgaon,H71393430
Sector 93 Gurgaon,28.4156048,76.931638,1496.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,13800000.0,Gurgaon,J71381102
Sector 92 Gurgaon,28.4089049,76.9155232,1010.0,2,2.0,,5,Semifurnished,Independent/Builder Floor,8300000.0,Gurgaon,X71380914
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,3,2.0,,2,Semifurnished,Apartment,13600000.0,Gurgaon,R62143046
Dlf Phase 5,28.503445,77.0952048,2610.0,4,4.0,,2,Semifurnished,Apartment,49000000.0,Gurgaon,H71370028
Dlf Phase 5,28.503445,77.0952048,1650.0,4,4.0,,2,Semifurnished,Apartment,54500000.0,Gurgaon,W71369684
Dlf Phase 4,28.4919048,77.0937804,1105.0,2,2.0,,3,Semifurnished,Apartment,14000000.0,Gurgaon,B71368546
Sector 58 Gurgaon,28.4160012,77.1085564,1650.0,3,4.0,,1,Semifurnished,Apartment,42000000.0,Gurgaon,O71368052
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,4,4.0,,2,Semifurnished,Apartment,95000000.0,Gurgaon,E71320194
Dlf Phase 5,28.503445,77.0952048,1650.0,4,4.0,,2,Semifurnished,Apartment,85000000.0,Gurgaon,B71319934
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,4,5.0,,2,Semifurnished,Apartment,62000000.0,Gurgaon,Z71303566
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,4,4.0,,2,Semifurnished,Apartment,115000000.0,Gurgaon,V71302968
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,3,4.0,,1,Semifurnished,Apartment,85000000.0,Gurgaon,O71302744
Sector 93 Gurgaon,28.4156048,76.931638,1496.0,3,4.0,,5,Semifurnished,Independent/Builder Floor,13800000.0,Gurgaon,Q71280274
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,12700000.0,Gurgaon,N71280140
Sector 92 Gurgaon,28.4089049,76.9155232,1110.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,9700000.0,Gurgaon,Z71280058
Sector-33 Sohna,28.3241636,77.0848644,1210.0,3,3.0,,1,Unfurnished,Apartment,14000000.0,Gurgaon,Z71275548
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,1,1.0,,2,Semifurnished,Apartment,4800000.0,Gurgaon,D64589430
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,3,2.0,,2,Semifurnished,Apartment,13800000.0,Gurgaon,P69707220
Sector 92 Gurgaon,28.4089049,76.9155232,1530.0,3,4.0,,5,Semifurnished,Independent/Builder Floor,9800000.0,Gurgaon,X71266214
Sector 54 Gurgaon,28.433569,77.1055815,3116.0,4,5.0,,1,Unknown,Apartment,105000000.0,Gurgaon,C71211970
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,3,5.0,,1,Unknown,Apartment,85000000.0,Gurgaon,O71202180
Sector 111 Gurgaon,28.5222773,77.0336203,1605.0,3,3.0,,5,Semifurnished,Apartment,23200000.0,Gurgaon,L71177424
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,3,4.0,,1,Semifurnished,Apartment,20000000.0,Gurgaon,L71171004
Sector 84 Gurgaon,28.4035469,76.9677894,1650.0,4,5.0,,5,Semifurnished,Independent/Builder Floor,18500000.0,Gurgaon,M68168242
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,3,4.0,,1,Unfurnished,Apartment,16900000.0,Gurgaon,P69141786
Sector 79 Gurgaon,28.4618719,77.05688,1650.0,3,4.0,,1,Semifurnished,Apartment,22000000.0,Gurgaon,S70372112
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,2,2.0,,1,Semifurnished,Apartment,11300000.0,Gurgaon,M67878706
Sector 79 Gurgaon,28.4618719,77.05688,1650.0,3,4.0,,1,Semifurnished,Apartment,22500000.0,Gurgaon,T67787258
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,3,3.0,,1,Semifurnished,Apartment,16100000.0,Gurgaon,I68954216
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,3,4.0,,1,Semifurnished,Apartment,16700000.0,Gurgaon,O68005652
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,12899990.0,Gurgaon,J71167470
Sector 92 Gurgaon,28.4089049,76.9155232,1190.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,9800000.0,Gurgaon,K71167340
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,12900000.0,Gurgaon,Q71159444
Sector 92 Gurgaon,28.4089049,76.9155232,1010.0,2,2.0,,5,Semifurnished,Independent/Builder Floor,8000000.0,Gurgaon,J71159364
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,1,1.0,,2,Semifurnished,Apartment,4800000.0,Gurgaon,Y67686880
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,3,2.0,,2,Semifurnished,Apartment,15000000.0,Gurgaon,B67686738
Sector 56 Gurgaon,28.4252244,77.0992377,1650.0,1,1.0,,2,Semifurnished,Apartment,5500000.0,Gurgaon,W66007250
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,13000000.0,Gurgaon,C71138984
Sector 92 Gurgaon,28.4089049,76.9155232,1010.0,2,2.0,,5,Semifurnished,Independent/Builder Floor,8400000.0,Gurgaon,P71138836
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,12900000.0,Gurgaon,C71129442
Sector 92 Gurgaon,28.4089049,76.9155232,1190.0,3,2.0,,5,Semifurnished,Independent/Builder Floor,9800000.0,Gurgaon,C71129196
Sector 92 Gurgaon,28.4089049,76.9155232,1010.0,2,2.0,,5,Semifurnished,Independent/Builder Floor,8000000.0,Gurgaon,E71114500
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,13000000.0,Gurgaon,U71114132
Sector 56 Gurgaon,28.4252244,77.0992377,2700.00000000027,4,4.0,,6,Semifurnished,Independent/Builder Floor,32500000.0,Gurgaon,F71100936
Sector 56 Gurgaon,28.4252244,77.0992377,2700.00000000027,4,4.0,,6,Semifurnished,Independent/Builder Floor,28000000.0,Gurgaon,A71100738
Sector 40 Gurgaon,28.449216,77.0566378,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,19000000.0,Gurgaon,T71098828
Sector 113 Gurgaon,28.5286649,77.0250282,1550.0,3,3.0,,1,Semifurnished,Apartment,22500000.0,Gurgaon,K70951648
Sushant Lok Phase 1,28.4545693,77.0826249,2100.0,4,5.0,,6,Semifurnished,Independent/Builder Floor,36000000.0,Gurgaon,C71097196
Gwal Pahari,28.4326344,77.1480585,1250.0,2,2.0,,3,Semifurnished,Apartment,7250000.0,Gurgaon,B70786582
Sector 106 Gurgaon,28.5060806,76.9967796,2200.0,4,4.0,,5,Unfurnished,Apartment,50000000.0,Gurgaon,T71043362
Sector 70A Gurgaon,28.3846684,77.0220391,905.0,2,2.0,,6,Semifurnished,Apartment,12900000.0,Gurgaon,T71043344
Sector 40 Gurgaon,28.449216,77.0566378,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21600000.0,Gurgaon,S70991230
Sector 40 Gurgaon,28.449216,77.0566378,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21000000.0,Gurgaon,Z70991058
Sector 110 A Gurgaon,28.5069625,77.018321,1650.0,3,3.0,,1,Semifurnished,Apartment,15500000.0,Gurgaon,X70986196
Sohna,28.3241636,77.0848644,514.0,2,2.0,,1,Semifurnished,Apartment,6000000.0,Gurgaon,M70919346
Sohna,28.3241636,77.0848644,629.0,2,2.0,,1,Semifurnished,Apartment,3500000.0,Gurgaon,D70917156
Sector 89 A Gurgaon,28.4184455,76.9457567,1120.0,3,3.0,,5,Unknown,Apartment,10500000.0,Gurgaon,E42823889
Sector 22 Gurgaon,28.4947315,77.0691703,1650.0,3,5.0,,5,Unknown,Apartment,30000000.0,Gurgaon,A42261447
Sector 22 Gurgaon,28.4947315,77.0691703,1650.0,4,6.0,,5,Unknown,Apartment,42002000.0,Gurgaon,A42352137
Sector 85 Gurgaon,28.3985762,76.9547447,1650.0,3,3.0,,5,Semifurnished,Apartment,11000000.0,Gurgaon,K42329477
Sector 65 Gurgaon,28.4030162,77.0695893,1650.0,2,2.0,,5,Semifurnished,Apartment,16121250.0,Gurgaon,K51167554
Sector 99A Gurgaon,28.4554059,76.9510278,910.0,3,2.0,,5,Semifurnished,Apartment,8725000.0,Gurgaon,M42824647
Sector 104 Gurgaon,28.4795324,76.9937197,1082.0,3,3.0,,5,Semifurnished,Apartment,10450000.0,Gurgaon,N42372611
Sohna,28.3241636,77.0848644,597.53,2,2.0,,1,Semifurnished,Apartment,3600000.0,Gurgaon,Z70915000
Sohna,28.3241636,77.0848644,584.34,2,2.0,,1,Semifurnished,Apartment,4400000.0,Gurgaon,N70913732
Sector 70A Gurgaon,28.3846684,77.0220391,1650.0,2,2.0,,5,Semifurnished,Apartment,9338800.0,Gurgaon,Z43271411
Sector 63 Gurgaon,28.3964476,77.086498,1650.0,3,3.0,,5,Semifurnished,Apartment,18000000.0,Gurgaon,A42414853
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,3,4.0,,6,Semifurnished,Apartment,11760000.0,Gurgaon,A55163324
Sector 81 Gurgaon,28.3873647,76.9475835,2240.0,3,4.0,,6,Semifurnished,Apartment,19000000.0,Gurgaon,Z41794653
Sector 3 Gurgaon,28.4944483,77.0985008,1650.0,3,3.0,,5,Unknown,Apartment,14400000.0,Gurgaon,H42400105
Sector 84 Gurgaon,28.4035469,76.9677894,2000.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,10000000.0,Gurgaon,V52212020
Sector 106 Gurgaon,28.5060806,76.9967796,1919.0,4,4.0,,5,Semifurnished,Apartment,22200000.0,Gurgaon,N36967679
Sector 84 Gurgaon,28.4035469,76.9677894,1260.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,9999999.0,Gurgaon,C51695086
Sector 70A Gurgaon,28.3846684,77.0220391,1650.0,3,4.0,,5,Semifurnished,Apartment,18315000.0,Gurgaon,R43271219
Sector 52 Gurgaon,28.4368166,77.0795276,1650.0,3,4.0,,2,Semifurnished,Apartment,18000000.0,Gurgaon,H70899748
Sector-33 Sohna,28.3241636,77.0848644,995.0,2,2.0,,5,Unfurnished,Apartment,11000000.0,Gurgaon,P70895854
Suncity,28.507814,77.0713577,2250.00000000022,4,4.0,,6,Semifurnished,Independent/Builder Floor,31000000.0,Gurgaon,L70884478
Suncity,28.507814,77.0713577,2484.00000000024,4,4.0,,6,Semifurnished,Independent/Builder Floor,34000000.0,Gurgaon,S70884232
Suncity,28.507814,77.0713577,2484.00000000024,4,4.0,,6,Semifurnished,Independent/Builder Floor,35000000.0,Gurgaon,O70884052
Sector 43 Gurgaon,28.4487856,77.0988212,3240.00000000032,4,4.0,,6,Semifurnished,Independent/Builder Floor,35000000.0,Gurgaon,U70882070
Valley View Estate,28.4358878,77.1365212,1812.0,4,4.0,,3,Semifurnished,Apartment,13500000.0,Gurgaon,C70867162
Valley View Estate,28.4358878,77.1365212,1750.0,3,3.0,,3,Semifurnished,Apartment,9100000.0,Gurgaon,X70867152
Valley View Estate,28.4358878,77.1365212,2200.0,4,4.0,,3,Semifurnished,Apartment,15700000.0,Gurgaon,M70867132
Valley View Estate,28.4358878,77.1365212,1580.0,3,3.0,,3,Semifurnished,Apartment,9350000.0,Gurgaon,D70867108
Valley View Estate,28.4358878,77.1365212,1250.0,2,2.0,,3,Semifurnished,Apartment,7500000.0,Gurgaon,S70867100
Dlf Phase 1,28.4765171,77.090194,3375.00000000033,3,3.0,,1,Semifurnished,Independent/Builder Floor,40000000.0,Gurgaon,U70862758
Sector 109 Gurgaon,28.5109205,77.0065956,1650.0,2,3.0,,1,Semifurnished,Independent House/Villa,15000000.0,Gurgaon,W70859464
Sohna,28.3241636,77.0848644,1276.0,3,4.0,,5,Semifurnished,Apartment,16500000.0,Gurgaon,Q70856938
Sohna,28.3241636,77.0848644,356.21,1,1.0,,1,Semifurnished,Apartment,2050000.0,Gurgaon,O70844000
Valley View Estate,28.4358878,77.1365212,2273.0,4,4.0,,2,Semifurnished,Apartment,15500000.0,Gurgaon,M70843902
Valley View Estate,28.4358878,77.1365212,929.0,2,2.0,,2,Semifurnished,Apartment,5500000.0,Gurgaon,C70843518
Sector 77 Gurgaon,28.3832337,76.982557,2520.0,4,4.0,,5,Unfurnished,Apartment,46800000.0,Gurgaon,O70810668
Sector 106 Gurgaon,28.5060806,76.9967796,1401.0,3,4.0,,5,Semifurnished,Apartment,30200000.0,Gurgaon,S70805742
Sector 37D Gurgaon,28.4480039,76.9697682,1650.0,3,4.0,,5,Semifurnished,Apartment,8500000.0,Gurgaon,I51162064
Sector 81 Gurgaon,28.3873647,76.9475835,2240.0,4,6.0,,6,Semifurnished,Apartment,22000000.0,Gurgaon,C41795097
Sector 102 Gurgaon,28.4754872,76.9711747,845.0,2,2.0,,5,Semifurnished,Apartment,7100000.0,Gurgaon,R40285499
Sector 84 Gurgaon,28.4035469,76.9677894,1650.0,3,3.0,,6,Semifurnished,Apartment,8299232.0,Gurgaon,J51695460
Sector 77 Gurgaon,28.3832337,76.982557,1242.0,3,3.0,,5,Semifurnished,Apartment,11800000.0,Gurgaon,N42292997
Sector 77 Gurgaon,28.3832337,76.982557,1468.0,3,4.0,,5,Semifurnished,Apartment,11810000.0,Gurgaon,B42053815
Sector 92 Gurgaon,28.4089049,76.9155232,1650.0,3,4.0,,6,Semifurnished,Apartment,11744000.0,Gurgaon,H42403689
Sector 92 Gurgaon,28.4089049,76.9155232,1650.0,4,5.0,,6,Semifurnished,Apartment,14400500.0,Gurgaon,B42403887
Sector 72 Gurgaon,28.3943815,77.032363,1650.0,4,5.0,,6,Unknown,Apartment,29000000.0,Gurgaon,E42343021
Sector 72 Gurgaon,28.3943815,77.032363,1912.0,3,3.0,,6,Semifurnished,Apartment,32000000.0,Gurgaon,K42823987
Sector 86 Gurgaon,28.3981205,76.9411257,1295.0,3,3.0,,6,Semifurnished,Apartment,14900000.0,Gurgaon,E41793717
Mg Road,28.4769607,77.0662688,1591.0,3,5.0,,5,Unknown,Apartment,44571000.0,Gurgaon,S42294561
Sector 104 Gurgaon,28.4795324,76.9937197,1311.0,3,4.0,,5,Semifurnished,Apartment,17000000.0,Gurgaon,J38883303
Sohna,28.3241636,77.0848644,1540.0,4,4.0,,5,Semifurnished,Apartment,19300000.0,Gurgaon,D40989241
Sohna,28.3241636,77.0848644,730.0,2,2.0,,6,Semifurnished,Apartment,6500000.0,Gurgaon,O55444458
Sohna,28.3241636,77.0848644,1276.0,4,4.0,,6,Semifurnished,Apartment,12307600.0,Gurgaon,F55444350
Sohna,28.3241636,77.0848644,1276.0,3,4.0,,5,Semifurnished,Apartment,10180000.0,Gurgaon,L55444870
Sohna,28.3241636,77.0848644,730.0,2,2.0,,5,Semifurnished,Apartment,6000000.0,Gurgaon,O55444766
Sohna,28.3241636,77.0848644,840.0,3,2.0,,5,Semifurnished,Independent/Builder Floor,5448285.0,Gurgaon,J45106309
Sector 102 Gurgaon,28.4754872,76.9711747,1028.0,3,3.0,,5,Semifurnished,Apartment,9700000.0,Gurgaon,V40285779
Sector 104 Gurgaon,28.4795324,76.9937197,1950.0,4,4.0,,5,Unfurnished,Apartment,22050000.0,Gurgaon,W38884123
Sector 86 Gurgaon,28.3981205,76.9411257,1650.0,3,3.0,,6,Semifurnished,Apartment,14500000.0,Gurgaon,P42271723
Sector 108 Gurgaon,28.5128994,76.9823615,1550.0,3,4.0,,5,Semifurnished,Apartment,21812739.0,Gurgaon,Q38777425
Sector 108 Gurgaon,28.5128994,76.9823615,945.0,2,2.0,,5,Semifurnished,Apartment,12000000.0,Gurgaon,U38775689
Sector 99A Gurgaon,28.4554059,76.9510278,1085.0,3,2.0,,5,Semifurnished,Apartment,8525000.0,Gurgaon,Q42804865
Sector-33 Sohna,28.3241636,77.0848644,1647.0,3,3.0,,5,Semifurnished,Apartment,12100000.0,Gurgaon,B38664001
Sector 69 Gurgaon,28.3960701,77.0372311,1650.0,4,4.0,,1,Semifurnished,Apartment,19000000.0,Gurgaon,W71237056
Gwal Pahari,28.4326344,77.1480585,1130.0,2,2.0,,1,Semifurnished,Independent/Builder Floor,10900000.0,Gurgaon,Q63717950
Sector 67 Gurgaon,28.3864052,77.0598046,1650.0,3,3.0,,1,Unfurnished,Apartment,30000000.0,Gurgaon,A70576578
Sector 65 Gurgaon,28.4030162,77.0695893,1975.0,4,4.0,,1,Semifurnished,Apartment,27500000.0,Gurgaon,A70171324
Sector 63 Gurgaon,28.3964476,77.086498,3200.0,4,4.0,,1,Semifurnished,Independent/Builder Floor,32000000.0,Gurgaon,D69766316
Sohna,28.3241636,77.0848644,1050.0,2,2.0,,5,Semifurnished,Apartment,5500000.0,Gurgaon,F32436601
Sector-33 Sohna,28.3241636,77.0848644,1650.0,3,3.0,,5,Semifurnished,Apartment,6900000.0,Gurgaon,D26076675
Sector-33 Sohna,28.3241636,77.0848644,1650.0,3,3.0,,5,Semifurnished,Apartment,6000000.0,Gurgaon,G27675531
Sector-33 Sohna,28.3241636,77.0848644,900.0,2,2.0,,5,Semifurnished,Apartment,5700000.0,Gurgaon,B32299797
Sector-33 Sohna,28.3241636,77.0848644,1650.0,3,3.0,,5,Semifurnished,Apartment,6000000.0,Gurgaon,O26905701
Sector-33 Sohna,28.3241636,77.0848644,1650.0,3,3.0,,5,Semifurnished,Apartment,6900000.0,Gurgaon,W26407325
Sector-33 Sohna,28.3241636,77.0848644,1650.0,2,2.0,,5,Unfurnished,Apartment,5500000.0,Gurgaon,V26407423
Sector 65 Gurgaon,28.4030162,77.0695893,3500.0,3,5.0,,5,Semifurnished,Apartment,20000000.0,Gurgaon,G49842964
Sohna Road,28.3999199,77.0451273,650.0,2,1.0,,5,Semifurnished,Apartment,3300000.0,Gurgaon,I46087957
Sector 48 Gurgaon,28.4104903,77.0394627,1400.0,2,2.0,,2,Semifurnished,Apartment,14500000.0,Gurgaon,K71743366
Sector 61 Gurgaon,28.4110188,77.0963685,1650.0,3,3.0,,1,Semifurnished,Apartment,22500000.0,Gurgaon,H71627710
Dlf Phase 2,28.483901,77.0846097,1650.0,2,2.0,,2,Semifurnished,Apartment,26500000.0,Gurgaon,X71778890
Sector 79 Gurgaon,28.4618719,77.05688,1650.0,3,3.0,,5,Semifurnished,Apartment,14000000.0,Gurgaon,N71679202
Sector 93 Gurgaon,28.4156048,76.931638,1650.0,3,3.0,,5,Semifurnished,Apartment,14000000.0,Gurgaon,U71678654
Sector 81 Gurgaon,28.3873647,76.9475835,1650.0,3,2.0,,5,Semifurnished,Apartment,10900000.0,Gurgaon,S71678400
Sector 92 Gurgaon,28.4089049,76.9155232,1650.0,2,2.0,,5,Semifurnished,Apartment,9400000.0,Gurgaon,X71678042
Sector 104 Gurgaon,28.4795324,76.9937197,884.58,3,2.0,,5,Semifurnished,Apartment,15500000.0,Gurgaon,I71660192
Sector 110 Gurgaon,28.5069625,77.018321,1650.0,4,5.0,,1,Semifurnished,Apartment,38500000.0,Gurgaon,Y71657924
Sector 106 Gurgaon,28.5060806,76.9967796,1855.0,3,3.0,,5,Semifurnished,Apartment,26500000.0,Gurgaon,G71656426
Sector 104 Gurgaon,28.4795324,76.9937197,1082.2,3,3.0,,5,Semifurnished,Apartment,17500000.0,Gurgaon,D71656098
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,25000000.0,Gurgaon,M71655914
Sector 108 Gurgaon,28.5128994,76.9823615,974.68,3,3.0,,1,Semifurnished,Apartment,17000000.0,Gurgaon,N71655482
Sector 113 Gurgaon,28.5286649,77.0250282,1650.0,4,4.0,,1,Semifurnished,Apartment,62400000.0,Gurgaon,Y71654036
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,3,3.0,,2,Semifurnished,Apartment,16000000.0,Gurgaon,L71653606
Sector 102 Gurgaon,28.4754872,76.9711747,1022.58,3,3.0,,2,Semifurnished,Apartment,17000000.0,Gurgaon,A71653162
Sector 109 Gurgaon,28.5109205,77.0065956,1650.0,3,4.0,,2,Semifurnished,Apartment,26500000.0,Gurgaon,T71652284
Sector 109 Gurgaon,28.5109205,77.0065956,1650.0,4,4.0,,2,Semifurnished,Apartment,22000000.0,Gurgaon,Z71651958
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,4.0,,2,Semifurnished,Apartment,31000000.0,Gurgaon,J71651670
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,3.0,,2,Semifurnished,Apartment,18800000.0,Gurgaon,Y71651528
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,3,3.0,,1,Semifurnished,Apartment,38500000.0,Gurgaon,M71646422
Sector 108 Gurgaon,28.5128994,76.9823615,1650.0,4,4.0,,5,Semifurnished,Apartment,41500000.0,Gurgaon,Z71640752
Sector 111 Gurgaon,28.5222773,77.0336203,1650.0,4,5.0,,1,Semifurnished,Apartment,42500000.0,Gurgaon,N71640536
Sector 110 Gurgaon,28.5069625,77.018321,1650.0,4,5.0,,1,Semifurnished,Apartment,40000000.0,Gurgaon,S71633286
Sohna,28.3241636,77.0848644,1650.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,8500000.0,Gurgaon,V71524264
Sector 65 Gurgaon,28.4030162,77.0695893,1650.0,3,3.0,,5,Semifurnished,Apartment,25118000.0,Gurgaon,N71415678
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,3.0,,6,Semifurnished,Independent House/Villa,19000000.0,Gurgaon,C71050356
Sector 77 Gurgaon,28.3832337,76.982557,1650.0,4,4.0,,5,Unknown,Apartment,35000000.0,Gurgaon,E71018672
Sector 69 Gurgaon,28.3960701,77.0372311,1034.31,3,3.0,,5,Semifurnished,Apartment,15500000.0,Gurgaon,I71018400
Sector 113 Gurgaon,28.5286649,77.0250282,1800.0,3,3.0,,5,Semifurnished,Apartment,21000000.0,Gurgaon,N71018204
Sector 113 Gurgaon,28.5286649,77.0250282,1700.0,3,3.0,,5,Semifurnished,Apartment,21000000.0,Gurgaon,Q71016352
Sector 92 Gurgaon,28.4089049,76.9155232,1650.0,3,3.0,,5,Semifurnished,Apartment,12000000.0,Gurgaon,N71009036
Sector 65 Gurgaon,28.4030162,77.0695893,2000.0,3,3.0,,5,Semifurnished,Apartment,27540000.0,Gurgaon,H70995034
Sector-33 Sohna,28.3241636,77.0848644,1650.0,4,4.0,,6,Unknown,Apartment,26000000.0,Gurgaon,M70889358
Sector-33 Sohna,28.3241636,77.0848644,1650.0,3,3.0,,6,Semifurnished,Apartment,15500000.0,Gurgaon,M70889286
Sector-33 Sohna,28.3241636,77.0848644,1650.0,2,2.0,,6,Semifurnished,Independent/Builder Floor,10500000.0,Gurgaon,M70889156
Sushant Lok Phase 3,28.464228,77.076724,2700.00000000027,3,3.0,,1,Semifurnished,Independent/Builder Floor,23600000.0,Gurgaon,U70430300
Sector 48 Gurgaon,28.4104903,77.0394627,1650.0,3,3.0,,1,Semifurnished,Apartment,34500000.0,Gurgaon,I45937539
Sushant Lok Phase 1,28.4545693,77.0826249,4600.0,4,5.0,,1,Semifurnished,Independent/Builder Floor,37500000.0,Gurgaon,L70209874
Sushant Lok Phase 1,28.4545693,77.0826249,4600.0,4,5.0,,1,Semifurnished,Independent/Builder Floor,35000000.0,Gurgaon,G70207720
Sushant Lok Phase 1,28.4545693,77.0826249,4600.0,4,5.0,,1,Semifurnished,Independent/Builder Floor,36500000.0,Gurgaon,Q70207634
Dlf Phase 1,28.4765171,77.090194,3000.0,4,5.0,,1,Semifurnished,Independent/Builder Floor,30000000.0,Gurgaon,L70119710
South City 1,28.4188433,77.0440293,2160.00000000021,3,3.0,,6,Semifurnished,Independent/Builder Floor,25000000.0,Gurgaon,F68877982
South City 1,28.4188433,77.0440293,3618.00000000036,4,4.0,,6,Semifurnished,Independent/Builder Floor,30000000.0,Gurgaon,D68877810
Sector 23 Gurgaon,28.510319,77.0530094,1550.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,20500000.0,Gurgaon,K71791640
Palam Vihar,28.4983353,77.0203007,2450.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,24000000.0,Gurgaon,I71791254
Palam Vihar,28.4983353,77.0203007,1550.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,20600000.0,Gurgaon,X71791050
Sector 22 Gurgaon,28.4947315,77.0691703,1250.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,16700000.0,Gurgaon,W71790896
Palam Vihar,28.4983353,77.0203007,1550.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,20300000.0,Gurgaon,A70632308
Sector 22 Gurgaon,28.4947315,77.0691703,2200.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,23500000.0,Gurgaon,R71682060
Sector 22 Gurgaon,28.4947315,77.0691703,1250.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,17300000.0,Gurgaon,V71681742
Sector 23 Gurgaon,28.510319,77.0530094,1440.00000000014,3,3.0,,1,Semifurnished,Independent/Builder Floor,17500000.0,Gurgaon,T69272272
Palam Vihar,28.4983353,77.0203007,2710.0,4,4.0,,1,Semifurnished,Independent/Builder Floor,33000000.0,Gurgaon,D69564518
Palam Vihar,28.4983353,77.0203007,2710.0,4,4.0,,1,Semifurnished,Independent/Builder Floor,34500000.0,Gurgaon,A69564660
Sector 23 Gurgaon,28.510319,77.0530094,1350.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,17800000.0,Gurgaon,F70630736
Sector 23 Gurgaon,28.510319,77.0530094,1350.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,18500000.0,Gurgaon,U70630890
Sector 23 Gurgaon,28.510319,77.0530094,1550.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,21500000.0,Gurgaon,I70631326
Sector 22 Gurgaon,28.4947315,77.0691703,1250.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,19000000.0,Gurgaon,O71621016
Sector 23 Gurgaon,28.510319,77.0530094,3850.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,34000000.0,Gurgaon,R71608594
Sector 23 Gurgaon,28.510319,77.0530094,3850.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,33500000.0,Gurgaon,J71608448
Sector 23 Gurgaon,28.510319,77.0530094,3850.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,33000000.0,Gurgaon,Z71608286
Sector 23 Gurgaon,28.510319,77.0530094,1550.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,22200000.0,Gurgaon,A71608088
Sector 23 Gurgaon,28.510319,77.0530094,1550.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,22500000.0,Gurgaon,L71608002
